Date,Amount,Category,Lag_1,Lag_4,Growth_Rate,Roll_Std_4,Trend_Target,Month,Week,Cat_Baby Food,Cat_Beverages,Cat_Cereal,Cat_Clothes,Cat_Cosmetics,Cat_Fruits,Cat_Household,Cat_Meat,Cat_Office Supplies,Cat_Personal Care,Cat_Snacks,Cat_Vegetables
2016-05-08,0.0,Cereal,0.0,0.0,0.0,0.0,0,5,18,False,False,True,False,False,False,False,False,False,False,False,False
2016-05-15,0.0,Cereal,0.0,0.0,0.0,0.0,0,5,19,False,False,True,False,False,False,False,False,False,False,False,False
2016-05-22,0.0,Cereal,0.0,0.0,0.0,0.0,0,5,20,False,False,True,False,False,False,False,False,False,False,False,False
2016-05-29,0.0,Cereal,0.0,0.0,0.0,0.0,0,5,21,False,False,True,False,False,False,False,False,False,False,False,False
2016-06-05,0.0,Cereal,0.0,0.0,0.0,0.0,0,6,22,False,False,True,False,False,False,False,False,False,False,False,False
2016-06-12,0.0,Cereal,0.0,0.0,0.0,0.0,0,6,23,False,False,True,False,False,False,False,False,False,False,False,False
2016-06-19,0.0,Cereal,0.0,0.0,0.0,0.0,0,6,24,False,False,True,False,False,False,False,False,False,False,False,False
2016-06-26,0.0,Cereal,0.0,0.0,0.0,0.0,0,6,25,False,False,True,False,False,False,False,False,False,False,False,False
2016-07-03,0.0,Cereal,0.0,0.0,0.0,0.0,0,7,26,False,False,True,False,False,False,False,False,False,False,False,False
2016-07-10,0.0,Cereal,0.0,0.0,0.0,0.0,0,7,27,False,False,True,False,False,False,False,False,False,False,False,False
2016-07-17,0.0,Cereal,0.0,0.0,0.0,0.0,0,7,28,False,False,True,False,False,False,False,False,False,False,False,False
2016-07-24,0.0,Cereal,0.0,0.0,0.0,0.0,0,7,29,False,False,True,False,False,False,False,False,False,False,False,False
2016-07-31,0.0,Cereal,0.0,0.0,0.0,0.0,0,7,30,False,False,True,False,False,False,False,False,False,False,False,False
2016-08-07,0.0,Cereal,0.0,0.0,0.0,0.0,0,8,31,False,False,True,False,False,False,False,False,False,False,False,False
2016-08-14,0.0,Cereal,0.0,0.0,0.0,0.0,0,8,32,False,False,True,False,False,False,False,False,False,False,False,False
2016-08-21,0.0,Cereal,0.0,0.0,0.0,0.0,0,8,33,False,False,True,False,False,False,False,False,False,False,False,False
2016-08-28,0.0,Cereal,0.0,0.0,0.0,0.0,0,8,34,False,False,True,False,False,False,False,False,False,False,False,False
2016-09-04,0.0,Cereal,0.0,0.0,0.0,0.0,0,9,35,False,False,True,False,False,False,False,False,False,False,False,False
2016-09-11,0.0,Cereal,0.0,0.0,0.0,0.0,0,9,36,False,False,True,False,False,False,False,False,False,False,False,False
2016-09-18,0.0,Cereal,0.0,0.0,0.0,0.0,0,9,37,False,False,True,False,False,False,False,False,False,False,False,False
2016-09-25,0.0,Cereal,0.0,0.0,0.0,0.0,0,9,38,False,False,True,False,False,False,False,False,False,False,False,False
2016-10-02,0.0,Cereal,0.0,0.0,0.0,0.0,0,10,39,False,False,True,False,False,False,False,False,False,False,False,False
2016-10-09,0.0,Cereal,0.0,0.0,0.0,0.0,0,10,40,False,False,True,False,False,False,False,False,False,False,False,False
2016-10-16,0.0,Cereal,0.0,0.0,0.0,0.0,0,10,41,False,False,True,False,False,False,False,False,False,False,False,False
2016-10-23,0.0,Cereal,0.0,0.0,0.0,0.0,0,10,42,False,False,True,False,False,False,False,False,False,False,False,False
2016-10-30,0.0,Cereal,0.0,0.0,0.0,0.0,0,10,43,False,False,True,False,False,False,False,False,False,False,False,False
2016-11-06,0.0,Cereal,0.0,0.0,0.0,0.0,0,11,44,False,False,True,False,False,False,False,False,False,False,False,False
2016-11-13,0.0,Cereal,0.0,0.0,0.0,0.0,0,11,45,False,False,True,False,False,False,False,False,False,False,False,False
2016-11-20,0.0,Cereal,0.0,0.0,0.0,0.0,0,11,46,False,False,True,False,False,False,False,False,False,False,False,False
2016-11-27,0.0,Cereal,0.0,0.0,0.0,0.0,0,11,47,False,False,True,False,False,False,False,False,False,False,False,False
2016-12-04,0.0,Cereal,0.0,0.0,0.0,0.0,0,12,48,False,False,True,False,False,False,False,False,False,False,False,False
2016-12-11,0.0,Cereal,0.0,0.0,0.0,0.0,0,12,49,False,False,True,False,False,False,False,False,False,False,False,False
2016-12-18,0.0,Cereal,0.0,0.0,0.0,0.0,0,12,50,False,False,True,False,False,False,False,False,False,False,False,False
2016-12-25,0.0,Cereal,0.0,0.0,0.0,0.0,0,12,51,False,False,True,False,False,False,False,False,False,False,False,False
2017-01-01,0.0,Cereal,0.0,0.0,0.0,0.0,0,1,52,False,False,True,False,False,False,False,False,False,False,False,False
2017-01-08,0.0,Cereal,0.0,0.0,0.0,0.0,0,1,1,False,False,True,False,False,False,False,False,False,False,False,False
2017-01-15,0.0,Cereal,0.0,0.0,0.0,0.0,0,1,2,False,False,True,False,False,False,False,False,False,False,False,False
2017-01-22,0.0,Cereal,0.0,0.0,0.0,0.0,0,1,3,False,False,True,False,False,False,False,False,False,False,False,False
2017-01-29,0.0,Cereal,0.0,0.0,0.0,0.0,0,1,4,False,False,True,False,False,False,False,False,False,False,False,False
2017-02-05,0.0,Cereal,0.0,0.0,0.0,0.0,0,2,5,False,False,True,False,False,False,False,False,False,False,False,False
2017-02-12,0.0,Cereal,0.0,0.0,0.0,0.0,0,2,6,False,False,True,False,False,False,False,False,False,False,False,False
2017-02-19,0.0,Cereal,0.0,0.0,0.0,0.0,0,2,7,False,False,True,False,False,False,False,False,False,False,False,False
2017-02-26,0.0,Cereal,0.0,0.0,0.0,0.0,0,2,8,False,False,True,False,False,False,False,False,False,False,False,False
2017-03-05,0.0,Cereal,0.0,0.0,0.0,0.0,0,3,9,False,False,True,False,False,False,False,False,False,False,False,False
2017-03-12,0.0,Cereal,0.0,0.0,0.0,0.0,0,3,10,False,False,True,False,False,False,False,False,False,False,False,False
2017-03-19,0.0,Cereal,0.0,0.0,0.0,0.0,0,3,11,False,False,True,False,False,False,False,False,False,False,False,False
2017-03-26,0.0,Cereal,0.0,0.0,0.0,0.0,0,3,12,False,False,True,False,False,False,False,False,False,False,False,False
2017-04-02,0.0,Cereal,0.0,0.0,0.0,0.0,0,4,13,False,False,True,False,False,False,False,False,False,False,False,False
2017-04-09,0.0,Cereal,0.0,0.0,0.0,0.0,0,4,14,False,False,True,False,False,False,False,False,False,False,False,False
2017-04-16,0.0,Cereal,0.0,0.0,0.0,0.0,0,4,15,False,False,True,False,False,False,False,False,False,False,False,False
2017-04-23,0.0,Cereal,0.0,0.0,0.0,0.0,0,4,16,False,False,True,False,False,False,False,False,False,False,False,False
2017-04-30,0.0,Cereal,0.0,0.0,0.0,0.0,0,4,17,False,False,True,False,False,False,False,False,False,False,False,False
2017-05-07,0.0,Cereal,0.0,0.0,0.0,0.0,0,5,18,False,False,True,False,False,False,False,False,False,False,False,False
2017-05-14,0.0,Cereal,0.0,0.0,0.0,0.0,0,5,19,False,False,True,False,False,False,False,False,False,False,False,False
2017-05-21,1780539.2,Cereal,0.0,0.0,0.0,0.0,1,5,20,False,False,True,False,False,False,False,False,False,False,False,False
2010-11-21,0.0,Office Supplies,0.0,5396577.27,0.0,2698288.635,0,11,46,False,False,False,False,False,False,False,False,True,False,False,False
2010-11-28,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,11,47,False,False,False,False,False,False,False,False,True,False,False,False
2010-12-05,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,12,48,False,False,False,False,False,False,False,False,True,False,False,False
2010-12-12,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,12,49,False,False,False,False,False,False,False,False,True,False,False,False
2010-12-19,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,12,50,False,False,False,False,False,False,False,False,True,False,False,False
2010-12-26,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,12,51,False,False,False,False,False,False,False,False,True,False,False,False
2011-01-02,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,1,52,False,False,False,False,False,False,False,False,True,False,False,False
2011-01-09,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,1,1,False,False,False,False,False,False,False,False,True,False,False,False
2011-01-16,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,1,2,False,False,False,False,False,False,False,False,True,False,False,False
2011-01-23,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,1,3,False,False,False,False,False,False,False,False,True,False,False,False
2011-01-30,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,1,4,False,False,False,False,False,False,False,False,True,False,False,False
2011-02-06,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,2,5,False,False,False,False,False,False,False,False,True,False,False,False
2011-02-13,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,2,6,False,False,False,False,False,False,False,False,True,False,False,False
2011-02-20,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,2,7,False,False,False,False,False,False,False,False,True,False,False,False
2011-02-27,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,2,8,False,False,False,False,False,False,False,False,True,False,False,False
2011-03-06,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,3,9,False,False,False,False,False,False,False,False,True,False,False,False
2011-03-13,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,3,10,False,False,False,False,False,False,False,False,True,False,False,False
2011-03-20,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,3,11,False,False,False,False,False,False,False,False,True,False,False,False
2011-03-27,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,3,12,False,False,False,False,False,False,False,False,True,False,False,False
2011-04-03,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,4,13,False,False,False,False,False,False,False,False,True,False,False,False
2011-04-10,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,4,14,False,False,False,False,False,False,False,False,True,False,False,False
2011-04-17,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,4,15,False,False,False,False,False,False,False,False,True,False,False,False
2011-04-24,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,4,16,False,False,False,False,False,False,False,False,True,False,False,False
2011-05-01,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,5,17,False,False,False,False,False,False,False,False,True,False,False,False
2011-05-08,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,5,18,False,False,False,False,False,False,False,False,True,False,False,False
2011-05-15,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,5,19,False,False,False,False,False,False,False,False,True,False,False,False
2011-05-22,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,5,20,False,False,False,False,False,False,False,False,True,False,False,False
2011-05-29,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,5,21,False,False,False,False,False,False,False,False,True,False,False,False
2011-06-05,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,6,22,False,False,False,False,False,False,False,False,True,False,False,False
2011-06-12,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,6,23,False,False,False,False,False,False,False,False,True,False,False,False
2011-06-19,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,6,24,False,False,False,False,False,False,False,False,True,False,False,False
2011-06-26,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,6,25,False,False,False,False,False,False,False,False,True,False,False,False
2011-07-03,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,7,26,False,False,False,False,False,False,False,False,True,False,False,False
2011-07-10,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,7,27,False,False,False,False,False,False,False,False,True,False,False,False
2011-07-17,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,7,28,False,False,False,False,False,False,False,False,True,False,False,False
2011-07-24,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,7,29,False,False,False,False,False,False,False,False,True,False,False,False
2011-07-31,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,7,30,False,False,False,False,False,False,False,False,True,False,False,False
2011-08-07,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,8,31,False,False,False,False,False,False,False,False,True,False,False,False
2011-08-14,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,8,32,False,False,False,False,False,False,False,False,True,False,False,False
2011-08-21,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,8,33,False,False,False,False,False,False,False,False,True,False,False,False
2011-08-28,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,8,34,False,False,False,False,False,False,False,False,True,False,False,False
2011-09-04,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,9,35,False,False,False,False,False,False,False,False,True,False,False,False
2011-09-11,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,9,36,False,False,False,False,False,False,False,False,True,False,False,False
2011-09-18,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,9,37,False,False,False,False,False,False,False,False,True,False,False,False
2011-09-25,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,9,38,False,False,False,False,False,False,False,False,True,False,False,False
2011-10-02,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,10,39,False,False,False,False,False,False,False,False,True,False,False,False
2011-10-09,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,10,40,False,False,False,False,False,False,False,False,True,False,False,False
2011-10-16,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,10,41,False,False,False,False,False,False,False,False,True,False,False,False
2011-10-23,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,10,42,False,False,False,False,False,False,False,False,True,False,False,False
2011-10-30,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,10,43,False,False,False,False,False,False,False,False,True,False,False,False
2011-11-06,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,11,44,False,False,False,False,False,False,False,False,True,False,False,False
2011-11-13,3593376.78,Office Supplies,0.0,0.0,0.0,0.0,1,11,45,False,False,False,False,False,False,False,False,True,False,False,False
2011-11-20,0.0,Office Supplies,3593376.78,0.0,0.0,1796688.39,0,11,46,False,False,False,False,False,False,False,False,True,False,False,False
2011-11-27,2251232.97,Office Supplies,0.0,0.0,-1.0,1796688.39,1,11,47,False,False,False,False,False,False,False,False,True,False,False,False
2011-12-04,0.0,Office Supplies,2251232.97,0.0,0.0,1773935.435297221,0,12,48,False,False,False,False,False,False,False,False,True,False,False,False
2011-12-11,0.0,Office Supplies,0.0,3593376.78,-1.0,1773935.435297221,0,12,49,False,False,False,False,False,False,False,False,True,False,False,False
2011-12-18,0.0,Office Supplies,0.0,0.0,0.0,1125616.4849999999,0,12,50,False,False,False,False,False,False,False,False,True,False,False,False
2011-12-25,0.0,Office Supplies,0.0,2251232.97,0.0,1125616.4849999999,0,12,51,False,False,False,False,False,False,False,False,True,False,False,False
2012-01-01,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,1,52,False,False,False,False,False,False,False,False,True,False,False,False
2012-01-08,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,1,1,False,False,False,False,False,False,False,False,True,False,False,False
2012-01-15,824431.86,Office Supplies,0.0,0.0,0.0,0.0,1,1,2,False,False,False,False,False,False,False,False,True,False,False,False
2012-01-22,0.0,Office Supplies,824431.86,0.0,0.0,412215.9299999998,0,1,3,False,False,False,False,False,False,False,False,True,False,False,False
2012-01-29,0.0,Office Supplies,0.0,0.0,-1.0,412215.9299999998,0,1,4,False,False,False,False,False,False,False,False,True,False,False,False
2012-02-05,0.0,Office Supplies,0.0,0.0,0.0,412215.9299999998,0,2,5,False,False,False,False,False,False,False,False,True,False,False,False
2012-02-12,0.0,Office Supplies,0.0,824431.86,0.0,412215.9299999998,0,2,6,False,False,False,False,False,False,False,False,True,False,False,False
2012-02-19,2596374.27,Office Supplies,0.0,0.0,0.0,0.0,1,2,7,False,False,False,False,False,False,False,False,True,False,False,False
2012-02-26,0.0,Office Supplies,2596374.27,0.0,0.0,1298187.135,0,2,8,False,False,False,False,False,False,False,False,True,False,False,False
2012-03-04,0.0,Office Supplies,0.0,0.0,-1.0,1298187.135,0,3,9,False,False,False,False,False,False,False,False,True,False,False,False
2012-03-11,0.0,Office Supplies,0.0,0.0,0.0,1298187.135,0,3,10,False,False,False,False,False,False,False,False,True,False,False,False
2012-03-18,0.0,Office Supplies,0.0,2596374.27,0.0,1298187.135,0,3,11,False,False,False,False,False,False,False,False,True,False,False,False
2012-03-25,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,3,12,False,False,False,False,False,False,False,False,True,False,False,False
2012-04-01,4368316.68,Office Supplies,0.0,0.0,0.0,0.0,1,4,13,False,False,False,False,False,False,False,False,True,False,False,False
2012-04-08,0.0,Office Supplies,4368316.68,0.0,0.0,2184158.34,0,4,14,False,False,False,False,False,False,False,False,True,False,False,False
2012-04-15,0.0,Office Supplies,0.0,0.0,-1.0,2184158.34,0,4,15,False,False,False,False,False,False,False,False,True,False,False,False
2012-04-22,0.0,Office Supplies,0.0,0.0,0.0,2184158.34,0,4,16,False,False,False,False,False,False,False,False,True,False,False,False
2012-04-29,0.0,Office Supplies,0.0,4368316.68,0.0,2184158.34,0,4,17,False,False,False,False,False,False,False,False,True,False,False,False
2012-05-06,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,5,18,False,False,False,False,False,False,False,False,True,False,False,False
2012-05-13,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,5,19,False,False,False,False,False,False,False,False,True,False,False,False
2012-05-20,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,5,20,False,False,False,False,False,False,False,False,True,False,False,False
2012-05-27,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,5,21,False,False,False,False,False,False,False,False,True,False,False,False
2012-06-03,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,6,22,False,False,False,False,False,False,False,False,True,False,False,False
2012-06-10,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,6,23,False,False,False,False,False,False,False,False,True,False,False,False
2012-06-17,1316095.41,Office Supplies,0.0,0.0,0.0,0.0,1,6,24,False,False,False,False,False,False,False,False,True,False,False,False
2012-06-24,0.0,Office Supplies,1316095.41,0.0,0.0,658047.705,0,6,25,False,False,False,False,False,False,False,False,True,False,False,False
2012-07-01,0.0,Office Supplies,0.0,0.0,-1.0,658047.705,0,7,26,False,False,False,False,False,False,False,False,True,False,False,False
2012-07-08,0.0,Office Supplies,0.0,0.0,0.0,658047.705,0,7,27,False,False,False,False,False,False,False,False,True,False,False,False
2012-07-15,0.0,Office Supplies,0.0,1316095.41,0.0,658047.705,0,7,28,False,False,False,False,False,False,False,False,True,False,False,False
2012-07-22,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,7,29,False,False,False,False,False,False,False,False,True,False,False,False
2012-07-29,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,7,30,False,False,False,False,False,False,False,False,True,False,False,False
2012-08-05,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,8,31,False,False,False,False,False,False,False,False,True,False,False,False
2012-08-12,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,8,32,False,False,False,False,False,False,False,False,True,False,False,False
2012-08-19,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,8,33,False,False,False,False,False,False,False,False,True,False,False,False
2012-08-26,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,8,34,False,False,False,False,False,False,False,False,True,False,False,False
2012-09-02,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,9,35,False,False,False,False,False,False,False,False,True,False,False,False
2012-09-09,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,9,36,False,False,False,False,False,False,False,False,True,False,False,False
2012-09-16,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,9,37,False,False,False,False,False,False,False,False,True,False,False,False
2012-09-23,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,9,38,False,False,False,False,False,False,False,False,True,False,False,False
2012-09-30,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,9,39,False,False,False,False,False,False,False,False,True,False,False,False
2012-10-07,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,10,40,False,False,False,False,False,False,False,False,True,False,False,False
2012-10-14,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,10,41,False,False,False,False,False,False,False,False,True,False,False,False
2012-10-21,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,10,42,False,False,False,False,False,False,False,False,True,False,False,False
2012-10-28,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,10,43,False,False,False,False,False,False,False,False,True,False,False,False
2012-11-04,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,11,44,False,False,False,False,False,False,False,False,True,False,False,False
2012-11-11,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,11,45,False,False,False,False,False,False,False,False,True,False,False,False
2012-11-18,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,11,46,False,False,False,False,False,False,False,False,True,False,False,False
2012-11-25,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,11,47,False,False,False,False,False,False,False,False,True,False,False,False
2012-12-02,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,12,48,False,False,False,False,False,False,False,False,True,False,False,False
2012-12-09,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,12,49,False,False,False,False,False,False,False,False,True,False,False,False
2012-12-16,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,12,50,False,False,False,False,False,False,False,False,True,False,False,False
2012-12-23,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,12,51,False,False,False,False,False,False,False,False,True,False,False,False
2012-12-30,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,12,52,False,False,False,False,False,False,False,False,True,False,False,False
2013-01-06,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,1,1,False,False,False,False,False,False,False,False,True,False,False,False
2013-01-13,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,1,2,False,False,False,False,False,False,False,False,True,False,False,False
2013-01-20,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,1,3,False,False,False,False,False,False,False,False,True,False,False,False
2013-01-27,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,1,4,False,False,False,False,False,False,False,False,True,False,False,False
2013-02-03,3296425.02,Office Supplies,0.0,0.0,0.0,0.0,1,2,5,False,False,False,False,False,False,False,False,True,False,False,False
2013-02-10,0.0,Office Supplies,3296425.02,0.0,0.0,1648212.51,0,2,6,False,False,False,False,False,False,False,False,True,False,False,False
2013-02-17,0.0,Office Supplies,0.0,0.0,-1.0,1648212.51,0,2,7,False,False,False,False,False,False,False,False,True,False,False,False
2013-02-24,0.0,Office Supplies,0.0,0.0,0.0,1648212.51,0,2,8,False,False,False,False,False,False,False,False,True,False,False,False
2013-03-03,0.0,Office Supplies,0.0,3296425.02,0.0,1648212.51,0,3,9,False,False,False,False,False,False,False,False,True,False,False,False
2013-03-10,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,3,10,False,False,False,False,False,False,False,False,True,False,False,False
2013-03-17,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,3,11,False,False,False,False,False,False,False,False,True,False,False,False
2013-03-24,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,3,12,False,False,False,False,False,False,False,False,True,False,False,False
2013-03-31,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,3,13,False,False,False,False,False,False,False,False,True,False,False,False
2013-04-07,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,4,14,False,False,False,False,False,False,False,False,True,False,False,False
2013-04-14,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,4,15,False,False,False,False,False,False,False,False,True,False,False,False
2013-04-21,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,4,16,False,False,False,False,False,False,False,False,True,False,False,False
2013-04-28,3262562.1,Office Supplies,0.0,0.0,0.0,0.0,1,4,17,False,False,False,False,False,False,False,False,True,False,False,False
2013-05-05,0.0,Office Supplies,3262562.1,0.0,0.0,1631281.0500000005,0,5,18,False,False,False,False,False,False,False,False,True,False,False,False
2013-05-12,0.0,Office Supplies,0.0,0.0,-1.0,1631281.0500000005,0,5,19,False,False,False,False,False,False,False,False,True,False,False,False
2013-05-19,0.0,Office Supplies,0.0,0.0,0.0,1631281.0500000005,0,5,20,False,False,False,False,False,False,False,False,True,False,False,False
2013-05-26,0.0,Office Supplies,0.0,3262562.1,0.0,1631281.0500000005,0,5,21,False,False,False,False,False,False,False,False,True,False,False,False
2013-06-02,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,6,22,False,False,False,False,False,False,False,False,True,False,False,False
2013-06-09,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,6,23,False,False,False,False,False,False,False,False,True,False,False,False
2013-06-16,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,6,24,False,False,False,False,False,False,False,False,True,False,False,False
2013-06-23,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,6,25,False,False,False,False,False,False,False,False,True,False,False,False
2013-06-30,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,6,26,False,False,False,False,False,False,False,False,True,False,False,False
2013-07-07,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,7,27,False,False,False,False,False,False,False,False,True,False,False,False
2013-07-14,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,7,28,False,False,False,False,False,False,False,False,True,False,False,False
2013-07-21,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,7,29,False,False,False,False,False,False,False,False,True,False,False,False
2013-07-28,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,7,30,False,False,False,False,False,False,False,False,True,False,False,False
2013-08-04,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,8,31,False,False,False,False,False,False,False,False,True,False,False,False
2013-08-11,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,8,32,False,False,False,False,False,False,False,False,True,False,False,False
2013-08-18,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,8,33,False,False,False,False,False,False,False,False,True,False,False,False
2013-08-25,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,8,34,False,False,False,False,False,False,False,False,True,False,False,False
2013-09-01,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,9,35,False,False,False,False,False,False,False,False,True,False,False,False
2013-09-08,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,9,36,False,False,False,False,False,False,False,False,True,False,False,False
2013-09-15,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,9,37,False,False,False,False,False,False,False,False,True,False,False,False
2013-09-22,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,9,38,False,False,False,False,False,False,False,False,True,False,False,False
2013-09-29,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,9,39,False,False,False,False,False,False,False,False,True,False,False,False
2013-10-06,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,10,40,False,False,False,False,False,False,False,False,True,False,False,False
2013-10-13,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,10,41,False,False,False,False,False,False,False,False,True,False,False,False
2013-10-20,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,10,42,False,False,False,False,False,False,False,False,True,False,False,False
2013-10-27,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,10,43,False,False,False,False,False,False,False,False,True,False,False,False
2013-11-03,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,11,44,False,False,False,False,False,False,False,False,True,False,False,False
2013-11-10,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,11,45,False,False,False,False,False,False,False,False,True,False,False,False
2013-11-17,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,11,46,False,False,False,False,False,False,False,False,True,False,False,False
2013-11-24,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,11,47,False,False,False,False,False,False,False,False,True,False,False,False
2013-12-01,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,12,48,False,False,False,False,False,False,False,False,True,False,False,False
2013-12-08,0.0,Office Supplies,0.0,0.0,0.0,0.0,0,12,49,False,False,False,False,False,False,False,False,True,False,False,False
